	fdr_q_value	p_value	genes	description	observed	total	expected	enrichment	log_q
GO:0005737	3.0604458348137705e-22	1.8376039401174387e-24	SHTN1;PDLIM1;MYO1C;AIP;APBB1;CLIC1;BIN1;STK25;SDCBP;NOP56;HSPB6;ABLIM1;STX16;PDCD5;PSMA7;TAX1BP3;PER1;SGSM2;PJA2;PHF1;GET3;ACTN4;SGTA;NUPR1;SNX3;EIF5B;EDF1;SNN;PTP4A3;SH3BGRL;BANF1;PPP1R15A;EIF3G;SNCG;ZFAND5;JTB;SBF1;NDUFC2;CTDNEP1;BAG3;FAM107A;ALDH1A1;GLUD1;CYB5R3;SOD1;CRYAB;APOE;MT2A;RAF1;PRNP;CD74;S100B;GAPDH;MT1E;HSPB1;GNAI2;APP;HMGN2;RPLP1;RPLP2;RPLP0;KRT8;GSN;S100A6;ENO1;NPM1;LDHB;TUBB;PFN1;APRT;HSP90AA1;FH;HSP90AB1;ANXA5;RPSA;GSTP1;LGALS1;QDPR;SPARC;CNP;HNRNPA1;UCHL1;HSPA1B;CALM1;CALM2;CALM3;TXN;PRKAR1A;HSPD1;CLU;HSPA5;PYGB;LAMP1;PABPC1;IMPDH2;EEF2;TPT1;GFAP;ATP1B2;PKM;HNRNPL;EZR;RPS2;PPP3CB;YBX3;GOT1;GJA1;RPL35A;RPL7;EGR1;RPL17;PGAM1;ATF4;BTF3;NME2;HNRNPA2B1;RPS3;JAK1;CFL1;EEF1B2;RPS12;BRD2;MT3;NFKBIA;RPL13;EEF1G;YWHAQ;MAPK3;APEX1;CALR;PSMB4;PSMB6;PSMB5;DUSP1;PRDX6;PRDX5;PRDX3;RPL12;SRI;GDI1;YWHAB;PRDX2;RPL9;CTNNB1;PHB1;RPL22;MYH9;ADD1;FUS;RPL4;SRP14;TALDO1;RPS19;RPL3;CCT6A;RPL13A;MDH1;EIF1;ACTR1B;RPL35;BAG6;CDKN1B;RPL27A;RPL5;RPL21;RPL28;RPS9;RPS5;RPS10;RPL29;ALDH9A1;RPL34;AARS1;SARS1;PSMB2;CLK1;HINT1;EMD;ST13;RPL14;CCT8;ATP1A2;HDGF;NCBP2;PTTG1IP;ATN1;RAD23A;EIF5;TMBIM6;VCP;NAP1L1;ADAR;SUMO3;EIF6;GABARAPL2;ACTB;EIF4A1;RPS20;SNAP25;PSMA6;CDC42;ACTR2;ACTR1A;RPS3A;RPL26;RPL15;RPL27;RPL37A;STXBP1;RPL37;HNRNPK;RPS7;PPP1CA;NCS1;PSMC5;RPS8;RPS15A;RPS16;YWHAE;RPS14;RPS23;RPS18;RPS29;RPS13;RPS11;BTG1;TMSB4X;RPL7A;ETF1;RPL23A;RPS6;RAN;RPL23;RPS15;RPS24;RPS25;RPS26;RPS28;FAU;RPL30;RPL31;RPL10A;RPL32;RPL11;RPL8;PPIA;FKBP1A;RPL41;RPS27A;UBA52;RAC1;DYNLL1;RPL38;RPS21;EIF5A;RACK1;YBX1;CSNK2B;EEF1A1;GSTO1;MT1X;BASP1;RPL24;SMAD3;RPL19;SRSF3;SPTBN1;SET;PFKP;EWSR1;RPL18A;RPL6;UBXN1;EIF4G1;GLO1;YWHAH;EEF1A2;PTPN11;PSME1;PRDX1;RPL18;ZFP36L1;SRSF1;SCRN1;TAF10;PTP4A2;PABPC4;SNTA1;SQSTM1;PIN1;DDX39B;CIRBP;EIF3A;DCTN1;CTTN;CHD4;SEPTIN2;DAZAP2;PPA1;PTPA;ANKRD1;PCBP1;PCBP2;TAF7;TESK1;TRIP10;CCDC85B;PKN1;CDC37;MEA1;MAP7D1;RNF187;INTS11;NSMF;RRAGA;COPS6;PABPN1;DDX42;TRAPPC5;HID1;SIRT2;MT1M;MTURN;MINK1;RNF10;CPSF7;PAF1;PNMA1;DDX1;BAP1;PHYHIP;NDRG1;ANP32B;STMN2;WBP2;FBXW5;ST6GALNAC6;KIAA1191;ISOC2;KIFC2;PNPLA2;ARL8A;MOAP1;MCRS1;SAT2;ATXN7L3B;DDRGK1;CDK5RAP3;SLC38A2;PPP1R9B;CRBN;TBCB;PSMB7;PFDN5;S100A13;DNAJC7;C12orf57;PHB2;HNRNPAB;NAP1L4;CIB1;PAIP2;KLHDC3;DBNDD2;SDF4;PRXL2A;RBM42;MCRIP2;SRRT;PACSIN1;POLDIP3;UBL5;UBXN6;MAF1;NUCKS1;ISCU;TSPYL2;CHMP4B;WNK1;ILRUN;RNF167;TCIM;SH3GLB2;NRBP2;ARL8B;BEX4;BABAM1;HCFC1R1;DDIT4;TERF2IP;STMN3;NDUFA13;MARCHF2;RNF181;UXT;HSPB7;PLEKHB1;NDRG3;PFDN2;HSPB8;FBXO2;NDRG4;PRPF19;VPS4A;STUB1;SNX6;SMG5;MAPRE3;PA2G4;MAPK8IP1;RTRAF;NUDC;FARSA;SBDS;CIAO2B;STRAP;FBXO7;RPL36;TRAPPC1;ANXA6;ARF4;OAT;TPRG1L;HSPA2;TPD52L2;PCMT1;UBB;CAP1;DCTN2;PPP1R12C;UBC;MKNK2;ANXA7;PPIB;FEZ1;MDH2;HDLBP;CSRP1;SPRYD3;ARPP19;CST3;DNAJA4;MYL2;TUBA1A;PLAAT3;ENSA;FKBP4;GLUL;ARF3;PCP4;NACA;CCNG1;NNAT;UGP2;NARS1;GNB2;DNAJA1;NISCH;YWHAG;MYL9;HSPA8;AK3;GNB1;BSDC1;HSPA9;GAP43;BTG2;MLF2;PPP1CB;BEX3;IPO13;RASD1;UBAP2L;MAPK8IP3;SNRPB;CNBP;MYL12A;TUBB2B;SCARB2;PPP2R1A;TUBA1B;TUBG2;ZYX;AKR7A2;ARF1;CLIP3;OAZ1;KLC1;CFL2;TUBB4B;FEZ2;PFDN1;ARPC5;FLII;OPTN;DAPK3;PSME2;PCBP4;PLEC;DES;OAZ2;SAE1;BEX1;MYL12B;SRSF2;TMSB10;STMN1;ARF5;NDRG2;CCNI;YWHAZ;PFN2;TUBB2A;FTH1;HNRNPM;POMP;DNAJB6;S100A10;ACADM;DSTN	Cytoplasm	520	4811	340.0587949202918	1.5291473350127163	21.514215302441432
GO:1990904	7.868525223754055e-18	5.154055823419687e-20	ACTN4;GAPDH;RPLP0;NPM1;HNRNPA1;HSPA1B;HSPA8;PABPC1;XRCC5;EEF2;HNRNPL;DDX5;RPL7;NCL;HNRNPA2B1;RPS3;RPL22;RPL4;RPL13A;LRPPRC;RPL5;RPS9;RPS5;HNRNPA3;HNRNPH2;ACTB;RPS3A;RPL26;RPL27;HNRNPK;RPS7;RPS8;RPS4X;RPS6;YBX1;HNRNPU;ZFP36L1;ILF2;PABPC4;PABPN1;MRPL41;DDX1;HNRNPAB;SRRT;DDX17;RBM42;HNRNPM;HNRNPH3;HNRNPH1;HNRNPF	Ribonucleoprotein Complex	50	153	10.814590651175358	4.623383502228618	17.104106658645293
GO:0042470	5.1419166028678665e-17	3.648739947449905e-19	SDCBP;TPP1;SGSM2;FLOT1;RPN1;ATP1A1;P4HB;CTSD;CTSB;HSP90AA1;ANXA6;HSP90AB1;CD63;CNP;HSPA5;HSPA8;LAMP1;HSP90B1;ATP6V1B2;PPIB;AHCY;STOM;CANX;ERP29;PDIA3;YWHAB;BSG;TMED10;CCT4;RAB5C;NAP1L1;YWHAE;RAB1A;RAN;RAC1;YWHAZ;CLTC;PRDX1;GANAB	Melanosome	39	99	6.997676303701702	5.573278658141043	16.288874971490905
GO:0042788	1.6624971540394445e-16	1.270467257453724e-18	RPS23;RPS29;RPL7A;RPS26;RPS28;RPL30;RPL31;RPL10A;RPL32;RPL11;RPL8;RPL41;RPL38;RPS21;RPL24;RPL36A;RPL19;RPL18A;RPL6;RPL18;RPL36;BTF3	Polysomal Ribosome	22	31	2.1911915698459876	10.040199270000986	15.779239089475098
GO:0031966	1.9147042285234724e-16	1.5677163443150702e-18	NDUFA4;NDUFAB1;NDUFA1;NDUFA2;NDUFS3;NDUFB6;ATP5F1B;COX6C;IFI6;CALM3;COX8A;COX5B;ACADM;COX6A1;COX4I1;COX7A2;COX6B1;COX7C;COX5A;PLN;VDAC2;ACADVL;RAB7A;PLAAT3;TMBIM6;NDUFA6;OGDH;OXA1L;NRGN;FAM162A;COX14;MAP1LC3B;IFI27L2;NGRN;NDUFA13;GABBR1;MAPK8IP1;TMX2;TMEM14C;SDHB;SLC25A28	Mitochondrial Membrane	41	113	7.987246690083761	5.133183134421261	15.717898303596597
GO:1904813	9.18708660488227e-16	8.023656423477964e-18	ARPC5;PSMD3;CFD;CST3;FTH1;ALDOA;GSN;GPI;CTSD;CTSB;HSP90AA1;HSP90AB1;GSTP1;ALDOC;HSPA1B;HSPA8;IMPDH2;XRCC6;EEF2;ALAD;PKM;TIMP2;PFKL;PSMC3;PGAM1;NME2;SRP14;ACTR1B;CCT8;VCP;ACTR2;PPIA;CSNK2B;EEF1A1;ILF2;PSMD2;PDAP1;ASAH1;PSMD6;PSMB7;CTSZ;PSMD13	Ficolin-1-rich Granule Lumen	42	123	8.69408268035666	4.830871932572537	15.036822189595664
GO:0005840	1.368475547226663e-15	1.2698735973173184e-17	RPS3;MT3;APEX1;CANX;RPL9;RPS19;RPS27;RPS9;RPS10;RPL15;RPL27;RPS7;RPS23;RPS18;RPS13;RPS11;RPS4X;RPL23;RPS25;RPL36A;SF1;RPS5;RPL13A;MRPS12	Ribosome	24	40	2.827343961091597	8.488532110091743	14.863762958428799
GO:0005634	1.2516144984190604e-14	1.2297522364379415e-16	NACA;APBB1;SUPT5H;CLIC1;WASL;BIN1;SDCBP;PDXK;HSPB6;PDCD5;PSMA7;ARPC2;ARPC3;CASC3;ARPC5;PHF1;PSMD3;DAPK3;ACTN4;SGTA;SSNA1;IDH3B;CREB3;RAD21;NUPR1;EIF5B;EDF1;DNAJB6;PTP4A3;SH3BGRL;CS;TADA3;BANF1;SF3B1;SNRNP200;EIF3G;BCAS2;IPO13;CAMTA2;CLSTN1;LUC7L3;BRI3;CBX6;MPC2;BAG3;CBX7;FAM107A;LDHA;SOD1;CRYAB;LMNA;APOE;MBP;FTH1;MT2A;RAF1;ALDOA;CD74;S100B;GAPDH;MT1E;HSPB1;HMGN2;RPLP0;JUN;KRT8;GSN;PTMA;ATP5F1B;S100A6;ENO1;NPM1;H1-0;TUBB;PFN1;HSP90AA1;HNRNPC;FH;RHOC;PFKM;HSP90AB1;CYC1;SNRNP70;RPSA;GSTP1;SNRPC;HNRNPA1;H2AZ1;UBB;UBC;HSPA1B;CALM1;CALM2;CALM3;TXN;THRA;CLU;HSPA5;HSPA8;PDHB;ACADM;PABPC1;PCNA;IMPDH2;CKB;XRCC6;XRCC5;EEF2;TPT1;ALAD;PKM;HSP90B1;SNRPB;HNRNPL;GLUL;RPS2;H1-2;YBX3;ZNF32;GOT1;JUND;DES;DDX5;PSMC3;RPL7;EGR1;NELFE;RPL17;ATF4;NCL;POLR2C;POLR2E;ANXA7;BTF3;CSRP1;TGM2;FBL;NME2;HNRNPA2B1;SFPQ;PPIB;RPS3;JAK1;AHCY;CFL1;EEF1B2;ATP5PB;BRD2;DNAJB2;NFKBIA;U2AF2;RPL13;EEF1G;MAPK3;RPL10;APEX1;CALR;PSMB4;PSMB6;PSMB5;DUSP1;PRDX6;PRDX5;PEBP1;PDIA3;PPP2R1A;POLR2B;DNAJA1;HNRNPH3;HNRNPH1;STIP1;RPL9;CTNNB1;PHB1;RPL22;GTF2F1;MYH9;ADD1;TIMP3;FUS;MAP2K2;RPL4;POLR2I;DLST;GPX4;SRP14;TALDO1;RPL3;RPL13A;MDH2;EIF1;RPS27;LRPPRC;PSMC4;VDAC2;BAG6;CDKN1B;RPL5;RPS9;ATP5PO;PCP4;PSMD8;SARS1;CEBPD;PSMB2;HINT1;PPT1;HNRNPA3;PGD;NCBP2;ARHGDIA;HNRNPF;RBM5;PTTG1IP;POLR2K;ATN1;HSPA2;RAD23A;EIF5;TMBIM6;VCP;NAP1L1;ADAR;SNU13;HNRNPH2;SUMO3;EIF6;SCAND1;ARPC4;TPI1;ACTB;EIF4A1;PSMA6;ACTR2;RPS3A;RPL15;RPL27;RPL37A;RHOA;SUMO2;HNRNPK;RPS7;PPP1CA;PPP1CB;PSMC1;PSMC5;RPS8;YWHAE;RPS18;RPS13;SNRPD2;BTG1;TMSB4X;RPL7A;ETF1;CNBP;PPP2CB;RHOB;RPL23A;RPS6;RAN;RPS15;RPS24;RPS25;POLR2L;RPL30;RPL10A;PPIA;RPS27A;UBA52;RAC1;YWHAZ;SUMO1;DYNLL1;EIF5A;RACK1;ACTG1;CSNK2B;EEF1A1;TUBB4B;MT1X;BASP1;SMAD3;ERH;SERF2;FKBP3;HNRNPU;BEX3;SET;SRSF2;PFKP;OGDH;RPL6;SLC25A11;EIF4G1;EEF1A2;PTPN11;APLP2;RING1;PRDX1;RPL18;ZFP36L1;SRSF1;TLE5;SSRP1;SCRN1;ILF2;TAF10;TARDBP;CBX3;GPS2;TRIM28;PABPC4;SF3B2;PICALM;ASAH1;PIN1;DDX39B;TUBB2A;CIRBP;SEPTIN2;KARS1;PON2;PTGES3;PTPA;ANKRD1;PCBP2;SAFB;TAF7;SF1;CCDC85B;USF2;ZYX;SEPTIN7;PKN1;RBBP7;UGP2;HNRNPUL2;RNF187;INTS11;ARL6IP4;PRPF8;CPLX2;NSMF;TUBA1A;H2AZ2;RRAGA;COPS6;PABPN1;DDX42;TP53INP2;NELFCD;SIRT2;MT1M;ZNF664;RNF10;CPSF7;PCNP;PRPF31;DDX1;BAP1;NDRG1;NRGN;ANP32B;ARPC1A;KAT2A;DDX17;RPL36AL;WBP2;ISOC2;PBXIP1;MCRS1;DYNLL2;CDK5RAP3;ZMAT2;CCNL2;CRBN;PSMB7;PFDN5;TSC22D3;S100A13;PHB2;HNRNPAB;NAP1L4;CIB1;NABP2;TCF25;RBM42;NDUFAF3;MCRIP2;TUBB2B;SF3B5;DGCR6L;TRIM8;UBXN6;PSME3IP1;MAF1;NUCKS1;ISCU;TSPYL2;CDIP1;CHMP4B;ZNF768;ILRUN;NRDE2;KAT8;PTGES2;NGRN;MRPL40;TCIM;SERTAD4;ZNF358;BEX4;AURKAIP1;BABAM1;TERF2IP;TECR;CALCOCO1;NCDN;SAE1;UXT;EIF3K;HSPB7;PFDN2;ENOPH1;BAZ2B;ANAPC5;HSPB8;RALY;PRPF19;NDRG2;VPS4A;STUB1;SNX6;PSMD13;SMG5;SRRM2;PA2G4;MAPK8IP1;RTRAF;RASD1;POLDIP2;SBDS;SF3B6;RNF11;CIAO2B;STRAP;FBXO7;TSC22D4;RNF114;EID1;EPN1;UBE2L6;PSMD2;HMGN3;CCNI;PNRC1;MAGED2;TUBG2;BTG2;CLK1;PTMS;DRAP1;MATR3;SYNPO;EWSR1;PSMD4;PPP6R1;PCBP1;ZBTB47;MKNK2;GPBP1;PSMD1;TSC22D1;ANAPC11;CHD4;UBXN1;NFE2L1;TSR2;GTF3A;SS18L2;PER1;UBAP2L;HSPA4;UBE2H;UBE2D2;OAZ2;KIFC2;CENPB;OPTN;FLII;UBE2D3;HNRNPM;POLDIP3;SSBP3;PTP4A2;PCBP4;HDLBP;BEX1;POMP;CXXC5;CCNG1;PPM1B;DCTN1;H1-10;UBE2M;RTF2;CHCHD10;MAGEF1;TSPYL1;LENG8;CLIP3;FABP3;MT3;SAP18;RBM6;PSMB10;OTUB1;HDGF;UBL5;CCDC124;MLF2;ID1;OAZ1;PRNP;YBX1;HNRNPA0;PMP2;TESK1	Nucleus	529	5317	375.8246960281005	1.4075711510997844	13.902529414727725
GO:0048471	2.686404031958914e-14	2.786117718734681e-16	SHTN1;FAM168B;CLIC1;STX16;CASC3;TNFSF12;ACTN4;NUPR1;DNAJB6;EIF3G;SNCG;VAMP5;SBF1;BRI3;S100B;GAPDH;APP;S100A6;CTSB;HSP90AA1;ANXA6;HSP90AB1;CNP;HSPA1B;SPP1;CLU;HSPA8;LAMP1;HSP90B1;HNRNPL;EZR;YBX3;PAM;RAB3A;TGM2;NME2;PPIB;MT3;PLN;STOM;APEX1;CALR;PRDX6;PRDX5;DNAJA1;YWHAB;KIF5B;CTNNB1;MAP2K2;PTGDS;LRPPRC;SLC1A3;PAFAH1B1;APLP1;CCNG1;PLAAT3;ATN1;VCP;SNAP25;RAB4B;ARF3;STXBP1;NCS1;RPS6;GNB2;VAMP2;RACK1;ARF1;ARF5;SET;IFITM3;FKBP4;DMTN;KIF1A;KIF5A;TAF10;PICALM;SERINC3;EIF4A2;FLOT2;EIF4H;TESK1;TRIP10;VAMP3;RHBDD2;ATRAID;COPS6;SIRT2;TRPC4AP;SELENOM;NDRG1;STMN2;VPS33A;OPTN;CRBN;SORT1;S100A13;CIB1;NDFIP1;PACSIN1;RAB1B;PTGES2;HHATL;ITM2C;TRMT112;NDRG2;VPS4A;MAPK8IP3;MAPK8IP1;RTRAF;RASD1;MRFAP1;PLEC	Perinuclear Region Of Cytoplasm	113	683	48.276898135639016	2.3406640518310566	13.570828669383442
GO:0015935	2.607408469151092e-13	2.8465157960164764e-15	NPM1;RPS16;RPS18;RPS29;RPS4X;RPS6;RPS24;RPS25;RPS26;RPS28;FAU;RPS27A;RPS21;RACK1;RPS9;RPS20	Small Ribosomal Subunit	16	20	1.4136719805457985	11.318042813455657	12.583790928170968
GO:0000502	4.859999312273507e-13	5.570959910357185e-15	PSMA7;PSMD3;HSPB1;PSMC3;PSMB4;PSMB6;PSMB5;PSMB10;PSMC4;PSMD8;PSMB2;RAD23A;PSMD4;VCP;PSMA6;PSMC1;PSMC5;PSME1;PSMD2;PSMD6;ADRM1;PSMB7;PSMD1;PSME2;PSMD13	Proteasome Complex	25	53	3.746230748446366	6.67337430038659	12.313363792193641
GO:0005753	5.842633660052203e-13	7.0162631288836486e-15	ATP5PD;ATP5MC1;ATP5F1B;ATP5PF;ATP5PB;ATP5F1A;ATP5F1D;ATP5F1C;ATP5PO;ATP5MC3;ATP5MF;ATP5MJ;ATP5F1E;ATP5MC2;ATP5MK	Mitochondrial Proton-transporting Atp Synthase Complex	15	18	1.2723047824912186	11.789627930682977	12.233391343606828
GO:0034774	5.6601791202894625e-11	7.106120074599216e-13	PDXK;ARPC5;PSMD3;CFD;ALDOA;GSN;GPI;APRT;HSP90AA1;HSP90AB1;GSTP1;ALDOC;HSPA8;IMPDH2;XRCC6;XRCC5;EEF2;ALAD;PKM;PFKL;PSMC3;PGAM1;NME2;SRP14;ACTR1B;CCT8;VCP;PPIA;CSNK2B;EEF1A1;PSMD2;PSMD6;PSMB7;PSMD13	Secretory Granule Lumen	34	113	7.987246690083761	4.256786013910314	10.247169825044516
GO:0031982	2.150464473180748e-10	2.8172023666123336e-12	CLIC1;BIN1;GAPDH;GSTP1;UBB;UBC;HSPA1B;CALM1;CALM2;CALM3;CD59;PKM;EZR;CFL1;STOM;KIF5B;TAGLN2;SLC1A2;CD81;MYL6;ACTB;SNAP25;RHOA;GNB2;PPIA;RPS27A;UBA52;VAMP2;YWHAZ;BASP1;PICALM;DCTN2;FLOT2;CEND1;CIB1;SYT11;CHMP4B;ATP13A2;DPP7;MYO1C;CST3	Vesicle	41	164	11.592110240475547	3.536888379204893	9.667467727826935
GO:0005765	8.634298080579603e-10	1.1782612009524569e-11	AP3D1;ATP6V0E1;LAMTOR5;CHMP2A;ATP6V1G1;FLOT1;HLA-DRA;HLA-DRB1;CD74;CTSD;PSAP;ANXA6;HSP90AB1;CD63;HSPA8;LAMP1;COL6A1;IFITM1;ATP6V1B2;ATP6V0C;GRN;KIF5B;ATP6V1E1;RAB5C;RAB7A;PLAAT3;ATP6V0D1;GNB1;GNB2;UBA52;BLOC1S1;IFITM3;CD164;LAMTOR4;SCARB2;LAPTM4A;ATP6V1F;LAMTOR1;ATRAID;RRAGA;PLD3;SLC44A2;PLEKHM2;ATP6V0E2;VPS33A;ARL8A;AP2M1;ATP6V0B;SORT1;TMEM175;SYT11;TMEM59;ABCA2;UBXN6;CHMP4B;CHMP1A;ATP13A2;ITM2C;LMBRD1;ARL8B;CHMP5;MARCHF2;SNX14	Lysosomal Membrane	63	341	24.103107268305862	2.6137708843391	9.063772962337582
GO:0005654	8.892616358101952e-10	1.262052539905299e-11	MYO1C;AIP;APBB1;SUPT5H;SAP18;SDCBP;NOP56;PDXK;NDUFAB1;COPE;CTDSP2;PSMA7;UBE2L6;HNRNPDL;ARPC2;CASC3;PER1;PHF1;PSMD3;DAPK3;TGOLN2;NDUFB5;GET3;ENSA;CREB3;RAD21;NUPR1;EDF1;DNAJB6;NDUFS2;TADA3;BANF1;SF3B1;SNRNP200;BCAS2;NDUFB6;NDUFB4;ZRANB2;LUC7L3;CBX6;CBX7;SOD1;CRYAB;LMNA;OAT;S100B;GNAI2;JUN;KRT8;PTMA;GPI;NPM1;CENPB;H1-0;APRT;HSP90AA1;HNRNPC;HSP90AB1;SNRNP70;RPSA;CD63;SNRPC;HNRNPA1;UCHL1;UBB;UBC;HSPA1B;CALM1;TXN;THRA;HSPA8;PDHB;PCNA;XRCC6;XRCC5;COX4I1;TPT1;SNRPB;HNRNPL;AKR1B1;RPS2;PPP3CB;GOT1;GJA1;JUND;DDX5;PSMC3;EGR1;NELFE;ATF4;NCL;POLR2C;POLR2E;SDHB;FBL;HNRNPA2B1;UQCRC2;SFPQ;PPIB;RPS3;RPS12;BRD2;NFKBIA;U2AF2;MAPK3;APEX1;PSMB4;PSMB6;PSMB5;SRI;POLR2B;HNRNPH3;HNRNPH1;CTNNB1;PHB1;GTF2F1;ADD1;FUS;LONP1;POLR2I;DLST;RPS19;PSMB10;ID1;RPS27;LRPPRC;PSMC4;BAG6;CDKN1B;RPL5;RPS9;RPS5;RPS10;PSMD8;PRRC2A;CEBPD;PSMB2;ACADVL;HINT1;EMD;CCT8;CCT4;APLP1;HDGF;CCNG1;HNRNPA3;HNRNPM;NCBP2;HNRNPF;RBM5;PTTG1IP;POLR2K;ATN1;RAD23A;PSMD4;VCP;ADAR;SNU13;HNRNPH2;SUMO3;ARPP19;EIF6;ACTB;RPS20;PSMA6;UBE2D3;UBE2M;RPS3A;RPL26;RPL27;STXBP1;SUMO2;HNRNPK;RPS7;PPP1CA;PPP1CB;PSMC1;PSMC5;RPS8;RPS15A;RPS16;RPS14;RPS23;RPS18;RPS29;RPS13;RPS11;SNRPD2;BTG1;RPS4X;RPS6;RAN;RPL23;UBE2D2;RPS15;RPS24;RPS25;RPS26;RPS28;FAU;POLR2L;RPL11;RPS27A;UBA52;YWHAZ;SUMO1;RPS21;RACK1;YBX1;CSNK2B;SMAD3;SRSF3;HNRNPU;SET;SRSF2;EWSR1;FKBP4;UBXN1;GLO1;PTPN11;PSME1;RING1;SRSF1;SSRP1;ILF2;TAF10;FLII;TARDBP;HNRNPA0;CBX3;PSMD2;GPS2;SRSF9;SRSF5;SRSF6;TRIM28;ILK;SF3B2;SQSTM1;PIN1;DDX39B;CIRBP;EIF3A;NFE2L1;RBM39;CHD4;PSMD6;MORF4L2;SEPTIN2;PEA15;PTGES3;PTPA;ANKRD1;PCBP1;PCBP2;ELOB;SAFB;TAF7;SF1;TRIP10;HMGN3;USF2;ADRM1;PKN1;RBBP7;PFKFB3;HNRNPUL2;RNF187;INTS11;RHBDD2;MZT2B;LETMD1;PRPF8;NSMF;RRAGA;COPS6;CXXC5;PABPN1;RPS19BP1;DDX42;NELFCD;CPSF7;PAF1;PNMA1;GADD45GIP1;SMARCC2;PCNP;PRPF31;DDX1;SLC39A7;H1-10;BAP1;GTF3A;ANP32B;KAT2A;DDX17;GTF3C6;WBP2;PNPLA2;OPTN;ANAPC16;PTCD3;MCRS1;OTUB1;CNDP2;CCNL2;PPP1R9B;PSMB7;PSMD1;S100A13;DNAJC7;HNRNPAB;CIB1;NABP2;KLHDC3;MIEN1;SF3B5;SRRT;POLDIP3;MRPS26;MAF1;BTBD1;TSPYL1;NUCKS1;TSPYL2;CUEDC2;NRDE2;KAT8;MKNK2;SSU72;NGRN;NOP10;TIMMDC1;TCIM;SH3GLB2;PHPT1;MAN2C1;ARGLU1;BEX4;AURKAIP1;BABAM1;HCFC1R1;NHP2;TERF2IP;ANAPC11;GPRC5B;NOP53;NDUFA13;SAE1;UXT;MORF4L1;HSPB7;PUF60;TRMT112;ANAPC5;HSPB8;PSME2;PRPF19;STUB1;MAGED2;PSMD13;USP22;SRRM2;RTRAF;HIGD1A;PRELID1;EIF3L;NUDC;NISCH;SBDS;SF3B6;CIAO2B;FBXO7;FAM32A;MRFAP1;MRPS18B;CFAP20;EID1	Nucleoplasm	378	3762	265.9116995406647	1.4215245160440717	9.05097044344879
GO:0032991	1.7916587000340863e-08	2.6405450273428126e-10	LAMTOR5;ACTN4;SOD1;CRYAB;MBP;CD74;ATP1A1;NPM1;P4HB;TUBB;HSP90AA1;HNRNPC;HSP90AB1;HSPA1B;CALM1;CALM2;CALM3;PRKAR1A;HSPD1;CLU;HSPA5;COL6A1;COL6A2;XRCC6;XRCC5;IFITM1;HSP90B1;GLUL;EZR;ATF4;RAB3A;PTN;CD9;PPIB;YWHAQ;RPL10;CANX;PRDX3;GDI1;STIP1;CTNNB1;GTF2F1;MYH9;GPX4;RPL3;RPL5;PCP4;RAD23A;VCP;SNU13;ACTB;CDC42;STXBP1;RPS7;RAN;RPL23;UBE2D2;RPL11;PPIA;ARF1;CLTC;HNRNPU;SET;IFITM3;FKBP4;PTPN11;TRIM28;SNTA1;RBM39;CHD4;SNX17;DAZAP2;OXA1L;PTGES3;PKN1;SMARCC2;CDK5RAP3;LENG8;PHB2;TMEM147;SRRT;UBXN6;BTBD1;WNK1;TRMT112;ATP5IF1;HIGD1A;PRELID1;FBXO7	Protein-containing Complex	89	603	42.62221021345582	2.0881132056334026	7.746744717223514
GO:0005751	3.3945970824244454e-08	5.188248815932558e-10	NDUFA4;COX6C;COX8A;COX5B;COX6A1;COX4I1;COX7A2;COX6B1;COX7C;COX5A;UQCRC2;COX7A1;UQCRFS1	Mitochondrial Respiratory Chain Complex Iv	13	22	1.5550391786003783	8.359917987211565	7.469211766380276
GO:1903561	8.374485973000931e-08	1.3256555306606277e-09	SDCBP;APOE;GNAI2;ATP1A1;ATP1B1;COL6A2;ATP1A3;PKM;RAB3A;OGN;CD9;PCMT1;ATP1A2;GPM6A;GNB1;TUBB4B;CLTC;SPTAN1;TUBB2A;CTSF	Extracellular Vesicle	20	56	3.9582815455282354	5.052697684578419	7.0770418405227975
